FECHA,PRECIP,EVAP,TMAX,TMIN,HUMEDAD_RELATIVA
26/03/1934,  12.5,  Nulo, 18.5,9 ,
27/03/1934,  7.5 ,  Nulo, 8.5 ,7 ,
28/03/1934,  1.2 ,  Nulo, 7.5 ,5 ,
29/03/1934,  0,  Nulo, 7,6 ,
30/03/1934,  0,  Nulo, 12.5,5 ,
31/03/1934,  0,  Nulo, 18  ,4 ,
01/04/1934,  0,  Nulo, 25  ,8 ,
02/04/1934,  0,  Nulo ,24,  11 ,
03/04/1934,  3.7 ,  Nulo ,25.5 ,  10 ,
04/04/1934,  2.5 ,  Nulo, 24.5,12.5 ,
05/04/1934,  0,  Nulo ,27,  13 ,
06/04/1934,  0,  Nulo ,25.5 ,  12 ,
07/04/1934,  0,  Nulo, 26  ,11.5 ,
08/04/1934,  0,  Nulo, 23.5,12.5 ,
09/04/1934,  0,  Nulo ,25,  12 ,
10/04/1934,  0,  Nulo, 26.2,10.5 ,
11/04/1934,  0,  Nulo ,27.5 ,  13 ,
12/04/1934,  6.2 ,  Nulo, 24  ,13.5 ,
13/04/1934,  0,  Nulo, 18.5,8 ,
14/04/1934,  0,  Nulo ,31,  11 ,
15/04/1934,  0,  Nulo ,30.2 ,  15 ,
16/04/1934,  0,  Nulo, 31.5,15.5 ,
17/04/1934,  0,  Nulo ,31,  15 ,
18/04/1934,  0,  Nulo, 29.5,15.5 ,
19/04/1934,  10.1,  Nulo, 25  ,11.2 ,
20/04/1934,  35.5,  Nulo ,19,  13 ,
21/04/1934,  10  ,  Nulo ,18,  11 ,
22/04/1934,  0,  Nulo, 21  ,11.5 ,
23/04/1934,  15  ,  Nulo, 21.5,10.5 ,
24/04/1934,  0,  Nulo  ,  19 , 9.5 ,
25/04/1934,  10.5,  Nulo, 19  ,8 ,
26/04/1934,  0,  Nulo  ,  20 , 8.5 ,
27/04/1934,  0,  Nulo, 23  ,9 ,
28/04/1934,  15  ,  Nulo ,20,  12 ,
29/04/1934,  2.5 ,  Nulo ,18,  12 ,
30/04/1934,  0,  Nulo, 20.8,11.5 ,
01/05/1934,  0,  Nulo  ,  20.5  , 9.5 ,
02/05/1934,  0,  Nulo ,23.8 ,  13 ,
03/05/1934,  0,  Nulo ,26.5 ,  14 ,
04/05/1934,  0,  Nulo, 23  ,12.5 ,
05/05/1934,  0,  Nulo ,24,  11 ,
06/05/1934,  0,  Nulo ,25,  10 ,
07/05/1934,  0,  Nulo  ,  25 , 9.5 ,
08/05/1934,  17.5,  Nulo ,24.5 ,  11 ,
09/05/1934,  2.5 ,  Nulo, 22  ,11.5 ,
10/05/1934,  0,  Nulo, 22.5,10.5 ,
11/05/1934,  0,  Nulo  ,  19.5  , 9.5 ,
12/05/1934,  7,  Nulo ,20.5 ,  10 ,
13/05/1934,  0,  Nulo, 23  ,11.5 ,
14/05/1934,  3.5 ,  Nulo, 22.5,12.5 ,
15/05/1934,  1.5 ,  Nulo ,22.8 ,  13 ,
16/05/1934,  10.2,  Nulo ,17,  13 ,
17/05/1934,  2.8 ,  Nulo ,21,  11 ,
18/05/1934,  5,  Nulo ,23.8 ,  10 ,
19/05/1934,  0,  Nulo, 24  ,12.2 ,
20/05/1934,  0,  Nulo, 23.5,11.5 ,
21/05/1934,  0,  Nulo ,25,  10 ,
22/05/1934,  0,  Nulo ,26,  13 ,
23/05/1934,  0,  Nulo ,23.5 ,  13 ,
24/05/1934,  0,  Nulo, 26  ,13.2 ,
25/05/1934,  0,  Nulo, 25  ,12.5 ,
26/05/1934,  16.5,  Nulo, 21.5,11.5 ,
27/05/1934,  15  ,  Nulo, 20  ,10.5 ,
28/05/1934,  0,  Nulo  ,  21.5  , 9.5 ,
29/05/1934,  0,  Nulo  ,  22.5  , 7.5 ,
30/05/1934,  0,  Nulo  ,  24.5  , 9.5 ,
31/05/1934,  0,  Nulo,Nulo ,10.5 ,
01/06/1934,  0,  Nulo, 25  ,11.5 ,
02/06/1934,  0,  Nulo, 24.5,10.5 ,
03/06/1934,  0,  Nulo, 23.5,10.5 ,
04/06/1934,  0,  Nulo ,24.5 ,  13 ,
05/06/1934,  3.2 ,  Nulo, 23  ,13.2 ,
06/06/1934,  3.7 ,  Nulo ,23.5 ,  13 ,
07/06/1934,  6.8 ,  Nulo ,24,  13 ,
08/06/1934,  15  ,  Nulo ,22.5 ,  10 ,
09/06/1934,  0,  Nulo  ,  24 , 9.5 ,
10/06/1934,  40  ,  Nulo ,23.5 ,  10 ,
11/06/1934,  22.2,  Nulo ,22,  14 ,
12/06/1934,  0,  Nulo, 21  ,14.2 ,
13/06/1934,  0,  Nulo, 23.8,10.5 ,
14/06/1934,  0,  Nulo, 24  ,14.5 ,
15/06/1934,  0,  Nulo ,25.2 ,  13 ,
16/06/1934,  0,  Nulo, 27  ,14.8 ,
17/06/1934,  0,  Nulo, 28  ,14.8 ,
18/06/1934,  3.8 ,  Nulo, 27.5,11.5 ,
19/06/1934,  0,  Nulo, 25  ,10.5 ,
20/06/1934,  0,  Nulo, 25.5,12.5 ,
21/06/1934,  0,  Nulo ,24,  12 ,
22/06/1934,  0,  Nulo, 26.8,10.2 ,
23/06/1934,  0,  Nulo ,25,  12 ,
24/06/1934,  0,  Nulo, 25.5,12.5 ,
25/06/1934,  3.5 ,  Nulo ,24.8 ,  11 ,
26/06/1934,  2.8 ,  Nulo, 25  ,11.5 ,
27/06/1934,  1.5 ,  Nulo ,24,  13 ,
28/06/1934,  0,  Nulo, 24  ,11.5 ,
29/06/1934,  0,  Nulo, 23.5,10.5 ,
30/06/1934,  0,  Nulo ,21.5 ,  10 ,
01/07/1934,  0,  Nulo ,21.8 ,  10 ,
02/07/1934,  0,  Nulo  ,  22.5  , 8.8 ,
03/07/1934,  0,  Nulo ,23,  12 ,
04/07/1934,  0,  Nulo, 24  ,12.2 ,
05/07/1934,  0,  Nulo ,21,  10 ,
06/07/1934,  29  ,  Nulo ,20,  12 ,
07/07/1934,  0,  Nulo, 18.5,9 ,
08/07/1934,  12  ,  Nulo ,17,  10 ,
09/07/1934,  12.7,  Nulo, 15  ,9 ,
10/07/1934,  14  ,  Nulo ,17,  12 ,
11/07/1934,  8.2 ,  Nulo ,19,  13 ,
12/07/1934,  0,  Nulo, 18  ,13.5 ,
13/07/1934,  3.5 ,  Nulo ,18,  13 ,
14/07/1934,  4.5 ,  Nulo ,18.5 ,  13 ,
15/07/1934,  33.5,  Nulo ,20.5 ,  10 ,
16/07/1934,  11.5,  Nulo ,16.5 ,  12 ,
17/07/1934,  0,  Nulo ,15,  11 ,
18/07/1934,  0,  Nulo, 18.5,7 ,
19/07/1934,  0,  Nulo  ,  20 , 9.5 ,
20/07/1934,  0,  Nulo ,21.5 ,  10 ,
21/07/1934,  0,  Nulo, 20  ,10.5 ,
22/07/1934,  0,  Nulo, 20  ,11.5 ,
23/07/1934,  0,  Nulo ,19.5 ,  11 ,
24/07/1934,  0,  Nulo ,19,  12 ,
25/07/1934,  0,  Nulo, 20  ,11.5 ,
26/07/1934,  0,  Nulo, 21  ,12.5 ,
27/07/1934,  3.2 ,  Nulo, 19.5,10.5 ,
28/07/1934,  0,  Nulo, 18  ,8 ,
29/07/1934,  0,  Nulo, 22  ,10.5 ,
30/07/1934,  0,  Nulo ,23.5 ,  10 ,
31/07/1934,  0,  Nulo ,23.8 ,  12 ,
01/08/1934,  2.7 ,  Nulo ,23.8 ,  13 ,
02/08/1934,  0,  Nulo ,24.5 ,  12 ,
03/08/1934,  3.5 ,  Nulo ,24,  11 ,
04/08/1934,  0,  Nulo, 23  ,10.5 ,
05/08/1934,  0,  Nulo ,22,  10 ,
06/08/1934,  0,  Nulo ,22,  10 ,
07/08/1934,  0,  Nulo  ,  22.8  , 9.5 ,
08/08/1934,  5.2 ,  Nulo ,23.5 ,  10 ,
09/08/1934,  2.5 ,  Nulo ,22,  12 ,
10/08/1934,  20.5,  Nulo  ,  21.5  , 9.5 ,
11/08/1934,  15  ,  Nulo, 21.5,12.2 ,
12/08/1934,  0,  Nulo, 21.5,11.5 ,
13/08/1934,  0,  Nulo, 23  ,12.5 ,
14/08/1934,  2.8 ,  Nulo, 24  ,12.5 ,
15/08/1934,  18.2,  Nulo ,24.5 ,  12 ,
16/08/1934,  112.,5 Nulo, 23.8,12.5 ,
17/08/1934,  6.5 ,  Nulo, 22.5,12.5 ,
18/08/1934,  2.5 ,  Nulo, 21  ,10.5 ,
19/08/1934,  1.5 ,  Nulo ,22,  10 ,
20/08/1934,  0,  Nulo, 21  ,11.5 ,
21/08/1934,  0,  Nulo ,23.2 ,  11 ,
22/08/1934,  0,  Nulo, 25.2,12.5 ,
23/08/1934,  0,  Nulo ,25.8 ,  13 ,
24/08/1934,  36.5,  Nulo, 25.5,12.5 ,
25/08/1934,  4,  Nulo ,24,  13 ,
26/08/1934,  23.2,  Nulo, 21  ,10.5 ,
27/08/1934,  8.7 ,  Nulo, 21  ,11.2 ,
28/08/1934,  0,  Nulo, 21.5,12.2 ,
29/08/1934,  0,  Nulo ,23,  12 ,
30/08/1934,  33.5,  Nulo ,24.2 ,  13 ,
31/08/1934,  0,  Nulo, 25  ,12.8 ,
01/09/1934,  0,  Nulo, 24  ,14.2 ,
02/09/1934,  0,  Nulo ,25,  14 ,
03/09/1934,  0,  Nulo, 23.5,12.5 ,
04/09/1934,  0,  Nulo, 25.5,12.5 ,
05/09/1934,  6.5 ,  Nulo ,17,  11 ,
06/09/1934,  1.6 ,  Nulo, 18  ,9 ,
07/09/1934,  15  ,  Nulo ,17.5 ,  11 ,
08/09/1934,  4,  Nulo ,17,  10 ,
09/09/1934,  3.7 ,  Nulo ,16,  11 ,
10/09/1934,  0,  Nulo, 18.5,10.8 ,
11/09/1934,  2.2 ,  Nulo ,17,  11 ,
12/09/1934,  6.2 ,  Nulo ,16.8 ,  10 ,
13/09/1934,  7.5 ,  Nulo ,20.8 ,  11 ,
14/09/1934,  3.5 ,  Nulo ,16.5 ,  11 ,
15/09/1934,  77.5,  Nulo, 18  ,10.5 ,
16/09/1934,  15  ,  Nulo ,17,  11 ,
17/09/1934,  30  ,  Nulo ,15,  11 ,
18/09/1934,  32.5,  Nulo ,14.5 ,  10 ,
19/09/1934,  22.7,  Nulo ,17,  12 ,
20/09/1934,  47  ,  Nulo, 15  ,12.5 ,
21/09/1934,  21.2,  Nulo ,18.5 ,  13 ,
22/09/1934,  0,  Nulo ,19,  14 ,
23/09/1934,  0,  Nulo ,19,  11 ,
24/09/1934,  0,  Nulo ,18,  10 ,
25/09/1934,  0,  Nulo ,18.5 ,  11 ,
26/09/1934,  0,  Nulo ,18,  10 ,
27/09/1934,  20  ,  Nulo, 17.5,9 ,
28/09/1934,  21  ,  Nulo, 21.2,13.5 ,
29/09/1934,  2.5 ,  Nulo, 18.2,10.5 ,
30/09/1934,  21.7,  Nulo ,19,  12 ,
01/10/1934,  40.5,  Nulo, 21.5,13.5 ,
02/10/1934,  2.5 ,  Nulo, 18.8,13.2 ,
03/10/1934,  0,  Nulo  ,  18.5  , 9.2 ,
04/10/1934,  0,  Nulo, 21  ,9 ,
05/10/1934,  0,  Nulo, 22  ,6 ,
06/10/1934,  0,  Nulo  ,  22 , 5.8 ,
07/10/1934,  5,  Nulo  ,  21 , 6.5 ,
08/10/1934,  0,  Nulo  ,  20.5  , 8.2 ,
09/10/1934,  0,  Nulo, 20.5,9 ,
10/10/1934,  2.5 ,  Nulo  ,  21.5  , 9.5 ,
11/10/1934,  11.2,  Nulo ,21,  11 ,
12/10/1934,  1.5 ,  Nulo ,18,  11 ,
13/10/1934,  4.5 ,  Nulo ,20,  10 ,
14/10/1934,  1.2 ,  Nulo ,20.5 ,  11 ,
15/10/1934,  4,  Nulo ,21.2 ,  12 ,
16/10/1934,  0,  Nulo, 22  ,12.2 ,
17/10/1934,  0,  Nulo ,23,  13 ,
18/10/1934,  3.5 ,  Nulo ,23.2 ,  11 ,
19/10/1934,  0,  Nulo  ,  18.5  , 8.2 ,
20/10/1934,  0,  Nulo ,21,  11 ,
21/10/1934,  5,  Nulo  ,  22 , 9.2 ,
22/10/1934,  0,  Nulo  ,  21.5  , 8.5 ,
23/10/1934,  0,  Nulo ,20,  10 ,
24/10/1934,  0,  Nulo ,21,  11 ,
25/10/1934,  12.5,  Nulo ,22,  10 ,
26/10/1934,  25  ,  Nulo, 20.5,11.5 ,
27/10/1934,  0,  Nulo, 18  ,11.2 ,
28/10/1934,  0,  Nulo  ,  16.5  , 7.5 ,
29/10/1934,  2.5 ,  Nulo  ,  17 , 5.5 ,
30/10/1934,  0,  Nulo  ,  17 , 8.5 ,
31/10/1934,  0,  Nulo, 18.5,9 ,
01/11/1934,  0,  Nulo, 20  ,11.5 ,
02/11/1934,  0,  Nulo ,21,  12 ,
03/11/1934,  0,  Nulo ,22.5 ,  14 ,
04/11/1934,  6.1 ,  Nulo ,22,  13 ,
05/11/1934,  7.5 ,  Nulo ,23.2 ,  11 ,
06/11/1934,  5.2 ,  Nulo  ,  18.5  , 9.2 ,
07/11/1934,  1.5 ,  Nulo ,19,  10 ,
08/11/1934,  0,  Nulo  ,  17 , 8.5 ,
09/11/1934,  5,  Nulo  ,  18.5  , 8.2 ,
10/11/1934,  17.5,  Nulo, 17.5,8 ,
11/11/1934,  6.8 ,  Nulo ,17,  10 ,
12/11/1934,  0,  Nulo, 15  ,9 ,
13/11/1934,  1.5 ,  Nulo  ,  13.5  , 5.5 ,
14/11/1934,  0,  Nulo  ,  16.5  , 9.2 ,
15/11/1934,  10  ,  Nulo  ,  17 , 7.8 ,
16/11/1934,  0,  Nulo  ,  16.2  , 5.8 ,
17/11/1934,  0,  Nulo  ,  15.5  , 5.5 ,
18/11/1934,  0,  Nulo  ,  17 , 5.8 ,
19/11/1934,  0,  Nulo, 18  ,8 ,
20/11/1934,  0,  Nulo ,23.5 ,  13 ,
21/11/1934,  20  ,  Nulo ,27,  14 ,
22/11/1934,  15.2,  Nulo, 24.2,10.5 ,
23/11/1934,  1.7 ,  Nulo, 14.5,8 ,
24/11/1934,  0,  Nulo, 12.2,6 ,
25/11/1934,  0,  Nulo, 19.5,10.2 ,
26/11/1934,  1.5 ,  Nulo  ,  22.5  , 8.5 ,
27/11/1934,  0,  Nulo  ,  19 , 9.5 ,
28/11/1934,  0,  Nulo, 22  ,11.2 ,
29/11/1934,  0,  Nulo, 17.5,11.5 ,
30/11/1934,  0,  Nulo, 23  ,10.5 ,
01/12/1934,  1.8 ,  Nulo  ,  17 , 9.2 ,
02/12/1934,  0,  Nulo, 22  ,10.2 ,
03/12/1934,  8,  Nulo ,17,  10 ,
04/12/1934,  15  ,  Nulo, 14  ,8 ,
05/12/1934,  2,  Nulo, 14.8,9 ,
06/12/1934,  6.2 ,  Nulo, 15  ,10.5 ,
07/12/1934,  15  ,  Nulo  ,  14 , 7.5 ,
08/12/1934,  1.5 ,  Nulo, 14  ,8 ,
09/12/1934,  0,  Nulo  ,  15 , 6.2 ,
10/12/1934,  10.5,  Nulo  ,  16.5  , 8.5 ,
11/12/1934,  6.2 ,  Nulo, 11.5,8 ,
12/12/1934,  0,  Nulo, 10.5,6 ,
13/12/1934,  0,  Nulo, 14.5,4 ,
14/12/1934,  0,  Nulo  ,  14.5  , 2.5 ,
15/12/1934,  0,  Nulo  ,  15 , 2.8 ,
16/12/1934,  0,  Nulo, 16.5,4 ,
17/12/1934,  0,  Nulo  ,  18 , 4.5 ,
18/12/1934,  11.2,  Nulo  ,  20 , 5.5 ,
19/12/1934,  2.5 ,  Nulo  ,  14 , 6.5 ,
20/12/1934,  0,  Nulo, 19  ,5 ,
21/12/1934,  5,  Nulo  ,  17.5  , 9.5 ,
22/12/1934,  2.7 ,  Nulo, 13.5,10.5 ,
23/12/1934,  0,  Nulo, 15  ,8 ,
24/12/1934,  0,  Nulo  ,  16 , 7.5 ,
25/12/1934,  0,  Nulo, 16.5,7 ,
26/12/1934,  0,  Nulo  ,  17.5  , 8.8 ,
27/12/1934,  0,  Nulo, 18  ,9 ,
28/12/1934,  0,  Nulo  ,  19.5  , 8.5 ,
29/12/1934,  0,  Nulo  ,  19 , 7.5 ,
30/12/1934,  0,  Nulo, 21  ,7 ,
31/12/1934,  0,  Nulo  ,  14 , 7.2 ,
01/01/1935,  10.5,  Nulo, 11  ,5 ,
02/01/1935,  1.5 ,  Nulo, 12.8,7 ,
03/01/1935,  0,  Nulo, 17  ,5 ,
04/01/1935,  0,  Nulo, 15.5,6 ,
05/01/1935,  0,  Nulo  ,  17.2  , 8.2 ,
06/01/1935,  0,  Nulo  ,  22.5  , 7.5 ,
07/01/1935,  0,  Nulo, 23.8,10.5 ,
08/01/1935,  0,  Nulo  ,  19.5  , 8.5 ,
09/01/1935,  0,  Nulo  ,  19 , 5.5 ,
10/01/1935,  0,  Nulo, 20  ,6 ,
11/01/1935,  0,  Nulo  ,  18 , 5.5 ,
12/01/1935,  0,  Nulo  ,  21 , 6.8 ,
13/01/1935,  0,  Nulo, 18.5,6 ,
14/01/1935,  0,  Nulo  ,  16 , 6.2 ,
15/01/1935,  0,  Nulo, 19.5,3 ,
16/01/1935,  0,  Nulo, 23.2,6 ,
17/01/1935,  0,  Nulo, 22.5,8 ,
18/01/1935,  0,  Nulo  ,  22.8  , 8.2 ,
19/01/1935,  0,  Nulo ,22.5 ,  10 ,
20/01/1935,  0,  Nulo ,22.8 ,  11 ,
21/01/1935,  18.5,  Nulo ,18.2 ,  11 ,
22/01/1935,  0,  Nulo, 10.5,1 ,
23/01/1935,  0,  Nulo, 13  ,0 ,
24/01/1935,  0,  Nulo  ,  11 , 0.5 ,
25/01/1935,  0,  Nulo, 11.2,0 ,
26/01/1935,  0,  Nulo, 12.5,2 ,
27/01/1935,  0,  Nulo  ,  14 , 2.5 ,
28/01/1935,  1.5 ,  Nulo  ,  13 , 7.5 ,
29/01/1935,  0,  Nulo, 11.8,4 ,
30/01/1935,  3.7 ,  Nulo  ,  13 , 3.5 ,
31/01/1935,  13.7,  Nulo, 14  ,7 ,
01/02/1935,  29.5,  Nulo  ,  11.2  , 6.5 ,
02/02/1935,  15  ,  Nulo  ,  9  , 6.8 ,
03/02/1935,  1.8 ,  Nulo  ,  11.5  , 6.2 ,
04/02/1935,  0,  Nulo  ,  14 , 6.2 ,
05/02/1935,  0,  Nulo  ,  16 , 5.2 ,
06/02/1935,  0,  Nulo  ,  20 , 8.5 ,
07/02/1935,  0,  Nulo ,20.5 ,  11 ,
08/02/1935,  0,  Nulo ,21.5 ,  10 ,
09/02/1935,  0,  Nulo, 20.5,11.8 ,
10/02/1935,  0,  Nulo, 21  ,10.2 ,
11/02/1935,  0,  Nulo, 17  ,11.2 ,
12/02/1935,  0,  Nulo, 23  ,8 ,
13/02/1935,  0,  Nulo, 25  ,12.5 ,
14/02/1935,  0,  Nulo, 20.5,11.5 ,
15/02/1935,  0,  Nulo ,23,  11 ,
16/02/1935,  0,  Nulo, 17.5,9 ,
17/02/1935,  0,  Nulo, 4.5 ,0 ,
18/02/1935,  0,  Nulo  ,  10.5  , 0.5 ,
19/02/1935,  0,  Nulo, 14  ,0 ,
20/02/1935,  0,  Nulo, 14  ,1 ,
21/02/1935,  0,  Nulo, 14.5,2 ,
22/02/1935,  0,  Nulo, 20.5,6 ,
23/02/1935,  0,  Nulo  ,  17.5  , 4.5 ,
24/02/1935,  0,  Nulo  ,  24.5  , 8.5 ,
25/02/1935,  0,  Nulo ,25.5 ,  12 ,
26/02/1935,  2.5 ,  Nulo  ,  7.5, 5.5 ,
27/02/1935,  8.5 ,  Nulo  ,  5.5, 0.5 ,
28/02/1935,  15  ,  Nulo  ,  7  , 1.5 ,
01/03/1935,  0,  Nulo  ,  12 , 2.5 ,
02/03/1935,  0,  Nulo, 21  ,5 ,
03/03/1935,  0,  Nulo  ,  24 , 6.5 ,
04/03/1935,  0,  Nulo ,27,  12 ,
05/03/1935,  0,  Nulo ,25.5 ,  14 ,
06/03/1935,  0,  Nulo ,27,  13 ,
07/03/1935,  0,  Nulo ,17.2 ,  11 ,
08/03/1935,  0,  Nulo, 21  ,11.5 ,
09/03/1935,  0,  Nulo  ,  21.5  , 9.2 ,
10/03/1935,  0,  Nulo, 25  ,9 ,
11/03/1935,  5.5 ,  Nulo ,28.5 ,  13 ,
12/03/1935,  3.8 ,  Nulo, 11  ,8 ,
13/03/1935,  0,  Nulo, 14  ,4 ,
14/03/1935,  0,  Nulo  ,  16 , 6.5 ,
15/03/1935,  0,  Nulo  ,  22.5  , 4.5 ,
16/03/1935,  0,  Nulo  ,  26.5  , 7.5 ,
17/03/1935,  0,  Nulo  ,  22 , 9.5 ,
18/03/1935,  0,  Nulo, 20.5,8 ,
19/03/1935,  0,  Nulo  ,  24 , 9.5 ,
20/03/1935,  0,  Nulo ,25,  11 ,
21/03/1935,  0,  Nulo ,21,  10 ,
22/03/1935,  0,  Nulo, 22.5,8 ,
23/03/1935,  0,  Nulo  ,  21.8  , 8.5 ,
24/03/1935,  0,  Nulo  ,  21.5  , 7.5 ,
25/03/1935,  0,  Nulo  ,  25 , 6.5 ,
26/03/1935,  0,  Nulo, 27.5,11.5 ,
27/03/1935,  0,  Nulo ,30.5 ,  13 ,
28/03/1935,  0,  Nulo, 25.5,13.5 ,
29/03/1935,  0,  Nulo ,20,  13 ,
30/03/1935,  0,  Nulo, 24.2,11.5 ,
31/03/1935,  0,  Nulo, 27  ,13.5 ,
01/04/1935,  0,  Nulo, 26  ,11.5 ,
02/04/1935,  2,  Nulo, 25.5,10.5 ,
03/04/1935,  0,  Nulo, 28  ,12.5 ,
04/04/1935,  0,  Nulo, 26.5,12.5 ,
05/04/1935,  0,  Nulo, 29  ,13.5 ,
06/04/1935,  1,  Nulo ,28.8 ,  15 ,
07/04/1935,  33.2,  Nulo, 27.5,13.2 ,
08/04/1935,  0,  Nulo, 22.5,11.5 ,
09/04/1935,  0,  Nulo ,28.5 ,  12 ,
10/04/1935,  0,  Nulo ,31,  15 ,
11/04/1935,  45  ,  Nulo ,24.5 ,  13 ,
12/04/1935,  22  ,  Nulo ,16,  12 ,
13/04/1935,  0,  Nulo, 12.5,6 ,
14/04/1935,  0,  Nulo  ,  18 , 6.2 ,
15/04/1935,  0,  Nulo  ,  23 , 8.5 ,
16/04/1935,  0,  Nulo, 22.5,8 ,
17/04/1935,  0,  Nulo ,29,  12 ,
18/04/1935,  0,  Nulo ,28.5 ,  15 ,
19/04/1935,  0,  Nulo, 28  ,15.5 ,
20/04/1935,  1.5 ,  Nulo, 22  ,10.5 ,
21/04/1935,  4.2 ,  Nulo  ,  19.5  , 9.2 ,
22/04/1935,  0,  Nulo, 21.5,9 ,
23/04/1935,  0,  Nulo, 23  ,10.5 ,
24/04/1935,  0,  Nulo ,25,  13 ,
25/04/1935,  0,  Nulo ,27.5 ,  14 ,
26/04/1935,  0,  Nulo ,25,  15 ,
27/04/1935,  0,  Nulo ,29,  12 ,
28/04/1935,  0,  Nulo, 30  ,14.8 ,
29/04/1935,  0,  Nulo ,31.5 ,  17 ,
30/04/1935,  0,  Nulo, 26.5,12.5 ,
01/05/1935,  0,  Nulo ,30.5 ,  15 ,
02/05/1935,  0,  Nulo, 29  ,16.5 ,
03/05/1935,  0,  Nulo, 27.5,15.5 ,
04/05/1935,  0,  Nulo ,28,  15 ,
05/05/1935,  0,  Nulo, 24  ,15.2 ,
06/05/1935,  1.5 ,  Nulo ,17.2 ,  13 ,
07/05/1935,  0,  Nulo ,20,  12 ,
08/05/1935,  0,  Nulo, 23  ,13.5 ,
09/05/1935,  0,  Nulo, 26  ,14.2 ,
10/05/1935,  0,  Nulo, 24.8,12.5 ,
11/05/1935,  0,  Nulo, 25.2,11.5 ,
12/05/1935,  0,  Nulo, 25.5,11.5 ,
13/05/1935,  0,  Nulo ,26.5 ,  13 ,
14/05/1935,  0,  Nulo, 27.5,12.5 ,
15/05/1935,  0,  Nulo ,27,  14 ,
16/05/1935,  0,  Nulo ,25.5 ,  13 ,
17/05/1935,  0,  Nulo, 26.8,13.5 ,
18/05/1935,  0,  Nulo ,27,  17 ,
19/05/1935,  0,  Nulo ,30,  19 ,
20/05/1935,  3.5 ,  Nulo ,26.8 ,  18 ,
21/05/1935,  0,  Nulo, 24  ,16.2 ,
22/05/1935,  1.8 ,  Nulo ,24.5 ,  16 ,
23/05/1935,  0,  Nulo, 21  ,14.5 ,
24/05/1935,  29  ,  Nulo ,18.5 ,  13 ,
25/05/1935,  10.5,  Nulo, 21.5,13.5 ,
26/05/1935,  2.5 ,  Nulo  ,  22 , 9.8 ,
27/05/1935,  0,  Nulo ,23,  12 ,
28/05/1935,  4.5 ,  Nulo ,23.5 ,  13 ,
29/05/1935,  0,  Nulo ,24.2 ,  15 ,
30/05/1935,  0,  Nulo, 24  ,13.5 ,
31/05/1935,  0,  Nulo, 24.5,14.5 ,
01/06/1935,  0,  Nulo ,26,  14 ,
02/06/1935,  0,  Nulo ,26,  14 ,
03/06/1935,  0,  Nulo, 26.5,14.8 ,
04/06/1935,  4.2 ,  Nulo ,24.5 ,  14 ,
05/06/1935,  0,  Nulo, 21  ,13.5 ,
06/06/1935,  0,  Nulo ,22,  14 ,
07/06/1935,  103 ,  Nulo, 22.8,13.5 ,
08/06/1935,  5.7 ,  Nulo, 18  ,13.2 ,
09/06/1935,  15  ,  Nulo ,15.5 ,  13 ,
10/06/1935,  22.2,  Nulo ,16,  14 ,
11/06/1935,  0,  Nulo ,19,  13 ,
12/06/1935,  0,  Nulo ,20,  14 ,
13/06/1935,  7.5 ,  Nulo ,21,  12 ,
14/06/1935,  0,  Nulo ,21.3 ,  13 ,
15/06/1935,  0,  Nulo ,20,  12 ,
16/06/1935,  6.2 ,  Nulo ,22,  13 ,
17/06/1935,  0,  Nulo ,20,  14 ,
18/06/1935,  0,  Nulo ,20.5 ,  11 ,
19/06/1935,  20  ,  Nulo ,17,  10 ,
20/06/1935,  7.5 ,  Nulo ,17,  12 ,
21/06/1935,  3.7 ,  Nulo  ,  16 , 9.5 ,
22/06/1935,  12.5,  Nulo, 18  ,11.5 ,
23/06/1935,  4,  Nulo ,16,  12 ,
24/06/1935,  30  ,  Nulo ,16.8 ,  12 ,
25/06/1935,  0,  Nulo ,18,  13 ,
26/06/1935,  0,  Nulo, 17  ,13.5 ,
27/06/1935,  0,  Nulo ,17,  10 ,
28/06/1935,  0,  Nulo, 22  ,8 ,
29/06/1935,  5,  Nulo, 23  ,9 ,
30/06/1935,  3.7 ,  Nulo, 23.8,13.5 ,
01/07/1935,  28  ,  Nulo ,23,  13 ,
02/07/1935,  9.7 ,  Nulo ,22,  13 ,
03/07/1935,  3.5 ,  Nulo ,22.8 ,  15 ,
04/07/1935,  4.5 ,  Nulo, 20.8,10.5 ,
05/07/1935,  20.2,  Nulo  ,  21 , 9.5 ,
06/07/1935,  0,  Nulo ,21.5 ,  11 ,
07/07/1935,  5.5 ,  Nulo, 24  ,11.5 ,
08/07/1935,  0,  Nulo, 23.8,11.8 ,
09/07/1935,  11.5,  Nulo, 23  ,11.5 ,
10/07/1935,  0,  Nulo, 22.5,11.2 ,
11/07/1935,  15  ,  Nulo, 22  ,11.5 ,
12/07/1935,  0,  Nulo ,23,  13 ,
13/07/1935,  7.8 ,  Nulo, 23.8,12.5 ,
14/07/1935,  0,  Nulo, 23  ,11.5 ,
15/07/1935,  0,  Nulo, 23.2,10.5 ,
16/07/1935,  5.2 ,  Nulo ,22,  11 ,
17/07/1935,  0,  Nulo ,20,  10 ,
18/07/1935,  0,  Nulo ,23,  12 ,
19/07/1935,  6.8 ,  Nulo, 22  ,12.8 ,
20/07/1935,  0,  Nulo, 21.2,10.5 ,
21/07/1935,  0,  Nulo ,24,  12 ,
22/07/1935,  0,  Nulo, 24.8,12.5 ,
